,Club,rPoints,Points,xPoints,Matches,rWins,rDraws,rLosses,Wins,Draws,Losses,xWins,xDraws,xLosses,GoalDiff,xGoalDiff,GoalsF_Diff,GoalsA_Diff,rGoalsF,rGoalsA,GoalsF,xGoalsF,GoalsA,xGoalsA,SHGoalsF,xSHGoalsF,SHGoalsA,xSHGoalsA,HTGoalsF,xHTGoalsF,HTGoalsA,xHTGoalsA,rShotsF,ShotsF,xShotsF,rShotsA,ShotsA,xShotsA,rShotsTF,ShotsTF,xShotsTF,rShotsTA,ShotsTA,xShotsTA,rFouls,Fouls,xFouls,rFoulsA,FoulsA,xFoulsA,rYCard,YCard,xYCard,rYCardA,YCardA,xYCardA,rRCard,RCard,xRCard,rRCardA,RCardA,xRCardA
20,Barnet,1.0375024842031066,162,156.14420443959736,92,1.0601097991536166,0.9075542065384429,0.9785591159943106,47,21,24,44.3350302369853,23.13911372864147,24.525856034373234,53,41.86160732865363,10.237790268500504,0.9006024028458626,1.0722180494215707,0.9909850152933591,152,141.7622097314995,99,99.90060240284586,76,79.60897404533634,-53,-56.00965250608898,76,62.15323568616316,46,43.89094989675688,0.8841820407867621,1018,1151.3466153351906,0.8358084233388331,790,945.1926756662243,0.9910644367011208,494,498.4539669734689,0.8796880073005395,346,393.32126518554594,0.8511996558672039,1004,1179.511755061887,0.7086906805225718,862,1216.3275512024252,0.8277775475465885,125,151.00675340915166,0.8330539444263055,141,169.2567461487763,1.2578676455619926,11,8.744958214650158,1.2456958068223352,13,10.435934622885103
21,Southport,1.0369467692173788,213,205.4107369086639,184,1.0403050555384468,1.0255662146957485,0.9605409943469821,55,48,81,52.86910767874025,46.803413872443144,84.32747844881659,-70,-66.17315278626512,17.72255164349201,-21.54939885722689,1.085916089154168,1.0790947010828371,224,206.277448356508,294,272.4506011427731,125,115.59889852391586,-162,-153.11952993989584,99,90.67854983259213,132,119.33107120287727,0.8521683290109341,1642,1926.8493607428254,0.8404802150980768,1889,2247.5246484886857,0.9548138266757302,770,806.439934663309,0.937739713740893,910,970.4185358320467,0.7916356518504983,1926,2432.937419503345,0.8334937139639652,1982,2377.9423489277674,0.8017565559080562,268,334.2660537355602,0.8373176727189868,256,305.73820228671616,1.2075102360931467,25,20.703758239670535,1.058806236587588,19,17.944737519902446
22,Luton,1.0028931302341049,168,167.51535625813275,92,0.9925463830661232,1.0698059423278437,0.9431486750592939,48,24,20,48.36046034616626,22.433975219633957,21.205564434199772,75,58.01142959028758,19.739438607544912,-2.7508681978324887,1.1296424919691848,1.0291871993431905,172,152.2605613924551,97,94.24913180216751,101,85.67713699289719,-44,-52.78624127957237,71,66.5834243995579,53,41.46289052259514,0.8588710469141645,1030,1199.2487157422343,0.9070457119380217,833,918.3660636244965,1.0352400336005625,538,519.6862394596906,1.1266168535267964,424,376.34800036294257,0.8858453782911043,1036,1169.504323653594,0.6965051394918119,849,1218.9429077572238,0.754205354505823,112,148.50066938782953,0.7081252987115533,122,172.28589378459037,0.8498313381105148,7,8.236928536388826,1.321106087839475,14,10.59718074791062
23,Aldershot,0.9284528574045874,170,183.10030352561017,138,0.9383982193344591,0.8878727445899413,1.133377825554734,46,32,60,49.01970086071201,36.04120094347418,52.93909819581381,-21,-8.511542297482038,1.1558249748321145,-13.644282677350077,1.0066870924326135,1.0752349188588057,174,172.84417502516789,195,181.35571732264992,96,97.00987447371013,-105,-101.75417222428628,78,75.83430055145776,90,79.60154509836364,0.7803515189572271,1196,1532.642624439558,0.7955944337284144,1253,1574.9230347528128,0.8714834548271471,570,654.0571675145063,0.844157710796416,570,675.2292761292633,0.7567489222359924,1368,1807.7330007394298,0.6829002080361873,1230,1801.1416390355257,0.7563913664565114,183,241.93824535214543,0.7091088968394579,169,238.32728760454626,0.6781131605396487,10,14.746801244856993,0.41505685831386036,6,14.455850758314375
24,Barrow,1.0060266550260653,111,110.33504872405601,92,0.9688553491500391,1.1423832778794727,0.937536806283927,28,27,37,28.900082994395333,23.634799740870015,39.46511726473466,-45,-22.154401717944893,1.2631186578827283,-24.108716939937835,1.0117241063797986,1.1856068888686693,109,107.73688134211727,154,129.89128306006216,64,60.47381018517237,-85,-73.11612417956738,45,47.2630711569449,69,56.775158880494786,0.9446600725005752,932,986.5982771272812,0.8521732249777053,933,1094.8478227820515,1.0298552609862242,428,415.59238100131927,0.9744380222238277,459,471.0407327420235,0.8149023891858401,990,1214.8694287043359,0.7426867810768242,888,1195.6588196069488,0.8052548083088544,133,165.16511125132956,0.738304937998309,115,155.76219808550624,0.9798034196390536,10,10.206128902554623,0.8599645194425274,8,9.302709378272962
25,Grimsby,1.0067199442952617,327,324.81724619939973,184,0.9873903541339347,1.1260132804882839,0.9004545546306593,92,51,41,93.17490252443832,45.29253862608475,45.53255884947689,122,102.59254185086519,-5.002163122118986,24.409621271253798,0.9831009237589413,0.873793138568739,291,296.002163122119,169,193.4096212712538,159,166.4626523004912,-89,-108.55284072863026,132,129.5395108216278,80,84.85678054262354,0.8857260440286225,2092,2361.90412837448,0.9311159731607828,1731,1859.0595048261462,0.9766105765767755,1000,1023.9495905371098,1.0058219452048553,771,766.5372620627907,0.8520143421411293,2000,2347.3783257849386,0.7620255661074499,1857,2436.926111922802,0.9467090970595663,283,298.9302636670384,0.7883594603030444,269,341.2149070889525,0.5946072315252561,10,16.817824388627955,0.8548262303143759,18,21.05691117290612
26,Woking,1.0330664835455559,267,258.4538403410761,184,1.0801337629989376,0.823325476499538,1.0412034197010096,76,39,69,70.3616557536261,47.36887308019781,66.26947116617609,17,7.6872421075102295,46.2877839974426,-36.97502610495283,1.1922951180714103,1.1586740918233345,287,240.7122160025574,270,233.02497389504717,172,135.238846510004,-130,-130.73274624870277,115,105.47336949255339,140,102.2922276463444,0.9028003450719082,1891,2094.5937939903883,0.8767096519895892,1805,2058.8344110319367,1.0263749218624738,919,895.384308818039,0.985735639169248,864,876.5027515167824,0.7658570821789676,1839,2401.231303845614,0.7483158932472646,1802,2408.073938107003,0.8032047706803416,255,317.47819399031505,0.7773285420740894,250,321.61433225254166,0.8848612238660404,17,19.212052174379878,0.6628306607123718,13,19.612852528620742
27,Kidderminster,0.9760890825643131,262,268.4181235914368,184,0.9747105573950543,0.98261464851885,1.0423569372632198,72,46,66,73.86808263616467,46.81387568294282,63.318041680892506,18,21.902384327753197,-3.3989541331831106,-0.5034301945700861,0.9864798398032218,1.002193628405849,248,251.3989541331831,230,229.4965698054299,137,141.2318061377253,-137,-128.7753689468423,111,110.1671479954578,93,100.72120085858762,0.9033860843925666,1937,2144.155232701455,0.912660513685096,1860,2037.9976695713315,1.0234073128289047,938,916.5461182871347,0.9913478611179177,855,862.4621422351568,0.7957875557452705,1902,2390.0851254437375,0.7505086269036192,1807,2407.700504996402,0.7490091646774448,236,315.0829270582178,0.7929315505300302,258,325.3748697823179,0.5873200918975435,11,18.729139615266085,0.8572601169547511,17,19.83062044270667
28,Guiseley,0.9645666749778196,49,50.800013385416584,46,0.8406821779256414,1.385739964387139,0.8891297195159813,11,16,19,13.084611865023923,11.546177790344816,21.369210344631263,-23,-17.41635351242453,-4.4820574922398535,-1.101588995335618,0.9129394256840754,1.0159885979846623,47,51.48205749223985,70,68.89841100466438,22,28.98123896686967,-38,-38.70623506080392,25,22.500818525370182,32,30.192175943860466,0.821683187119427,394,479.5035436726471,0.9533177238174491,538,564.3449047035883,0.8577805259383663,172,200.51749229424524,0.9424205798620362,230,244.05239541104928,0.7086442173518815,432,609.6147960034616,0.8332981203049076,496,595.2251516162203,0.6196347091032578,52,83.9204118750142,0.601168326960909,46,76.51767057081028,0.5733709482214565,3,5.232214867714735,0.6559464745949556,3,4.573543903643188
29,Bromley,1.0471144437026232,60,57.30032697079268,46,1.1229747719079932,0.7572419293735064,1.05394071211958,17,9,20,15.138363234212383,11.885237268155535,18.976399497632084,-5,-7.82796513458824,11.721812743754242,-8.893847609166002,1.2120513230547338,1.1409347151143667,67,55.27818725624576,72,63.106152390834,38,30.96289786106855,-35,-35.472876903002295,29,24.315289395177206,37,27.633275487831703,0.8808355505617852,440,499.525705699973,0.8658749617923815,465,537.0290405873835,0.8668803915483797,184,212.25534894306253,0.8494291522018345,196,230.74319911430126,0.6197818657572034,374,603.4381137355069,0.7428257341036499,444,597.7175797978568,0.5398215277720604,44,81.50842035069599,0.7816784546106267,61,78.03720268890564,0.5996800427792273,3,5.002667732773713,0.4297186325316692,2,4.654208239044894
30,Torquay,0.9221806335354277,112,121.45126011876638,92,0.889818972644586,1.0558072687374878,1.063516053453932,29,25,38,32.590898701351094,23.6785640147131,35.73053728393582,-18,-6.535529622362503,2.6027812915332618,-14.067251669170759,1.0225549742070368,1.1153689378919216,118,115.39721870846674,136,121.93274833082924,62,64.71744616037721,-71,-68.579741161652,56,50.67977254808953,65,53.353007169177246,0.9186506606425957,940,1023.2398889720173,0.8987941538309766,950,1056.9717169952276,0.8138582924547453,354,434.9651570573439,0.8766268726784447,396,451.73153178622283,0.8585520789986614,1036,1206.6827689804188,0.7132750909572687,856,1200.0979858292594,0.860334404347934,139,161.56508364366888,0.7856318898368954,125,159.10759430342267,1.3181371750242235,13,9.862402977718233,0.8380357729430876,8,9.546131869651456
31,Cambridge,0.9804381922890884,141,143.81324708577372,92,0.9508943619255747,1.1284741551951538,0.9604607116479511,38,27,27,39.962378074310436,23.92611286284242,28.111509062847148,36,24.86637164744583,8.356935771163336,2.776692581390833,1.063481777943397,0.973995330682543,140,131.64306422883666,104,106.77669258139083,80,73.88751706125313,-58,-59.8394028885035,60,57.75554716758352,46,46.93728969288733,0.8356544886757793,920,1100.9334748597819,0.880626887165333,863,979.9837054463866,1.0521351000650672,499,474.273693529605,1.06238957681595,438,412.27814123771265,0.7295380693868566,865,1185.6817845393496,0.8363968397996518,1009,1206.365151070744,0.525865478288931,81,154.03178825040771,0.9452022331081011,156,165.04404511088217,0.44174225293225583,4,9.055054103265569,1.0774917262493626,11,10.208895095918614
