timestamp,date_GMT,status,date,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1633798800,Oct 09 2021 - 5:00pm,complete,9/10/2021,N/A,Atlas Women,Necaxa Women,N/A,12,1.4,1,2.1,0.88,1,0,1,0,0,0,9006,,11,2,1,0,3,0,1,0,1,2,11,7,2,3,9,4,-1,-1,69,31,1.2,0.79,2.9,40,60,50,30,20,30,70,40,60,6,2,1.4,4.35,6,1.17,1.68,2.44,4.1,1.75,2,Estadio Jalisco (Guadalajara)
1633798800,Oct 09 2021 - 5:00pm,complete,9/10/2021,N/A,Cruz Azul Women,León Women,N/A,12,1.6,0.67,1.39,0.76,0,0,0,0,0,0,,,5,1,0,0,0,0,0,0,0,0,7,9,2,6,5,3,12,10,60,40,0.81,1.19,2.79,64,100,54,25,0,17,90,64,100,5.63,3.8,1.8,3.5,3.8,1.24,1.74,2.9,5.1,1.7,2,Instalaciones la Noria Cancha 3 (Ciudad de México)
1633813200,Oct 09 2021 - 9:00pm,complete,9/10/2021,N/A,Toluca Women,Santos Laguna Women,N/A,12,1,2.5,1.12,1.17,1,0,1,1,1,0,21,,2,8,1,0,1,0,0,1,0,1,10,6,6,3,4,3,12,10,47,53,1.35,1.08,3.02,64,80,52,27,27,37,64,45,72,8.77,2.4,3.8,3.3,1.85,1.16,1.6,2.3,4,1.68,2.1,Estadio Nemesio Díez (Toluca de Lerdo)
1633825800,Oct 10 2021 - 12:30am,complete,10/10/2021,N/A,Tigres UANL Women,Monterrey Women,N/A,12,3,2.33,2.64,1.95,2,1,3,2,1,1,"6,57",27,2,5,3,0,3,0,1,2,3,0,6,8,4,6,2,2,11,5,48,52,0.92,1.36,3.75,42,92,75,42,25,42,75,67,84,14.34,1.83,1.45,4.5,5,0,1.55,2.3,0,0,0,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1633903200,Oct 10 2021 - 10:00pm,complete,10/10/2021,N/A,Atlético San Luis W,Juárez W,N/A,12,1.2,0.8,1.29,0.47,4,0,4,1,1,0,"17,56,66,90",,3,1,2,0,2,0,1,1,0,2,7,2,5,2,2,0,13,14,47,53,1.08,0.48,2.5,60,90,50,20,0,50,70,40,70,8.65,3.4,2.1,3.3,2.9,0,1.66,0,0,0,0,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1633996800,Oct 12 2021 - 12:00am,complete,12/10/2021,N/A,Pachuca Women,Pumas UNAM Women,N/A,12,0.83,0.8,1.6,0.72,1,1,2,2,1,1,4503,7,4,2,2,0,2,0,1,1,0,2,13,10,7,4,6,6,12,8,47,53,1.75,1.13,2.07,47,55,29,19,9,27,54,27,47,7.47,2.8,2.13,3.25,2.94,1.29,1.74,3.65,6.5,1.82,1.88,Estadio Hidalgo (Pachuca de Soto)
1634004000,Oct 12 2021 - 2:00am,complete,12/10/2021,N/A,Guadalajara Women,América Women,N/A,12,3,2.2,2.43,1.65,2,1,3,0,0,0,"81,90",79,4,6,1,0,2,0,0,1,1,1,8,9,5,4,3,5,-1,-1,54,46,1.33,1.36,2.67,37,82,44,27,17,34,52,65,82,12.9,2.4,2.1,3.7,2.67,1.15,1.66,2.25,4,1.48,2.5,Estadio AKRON (Zapopan)
1634004000,Oct 12 2021 - 2:00am,complete,12/10/2021,N/A,Tijuana Women,Puebla Women,N/A,12,1.4,0.2,1.68,0.53,2,0,2,1,1,0,"4,80",,6,1,1,0,0,0,0,1,0,0,16,8,8,3,8,5,-1,-1,55,45,2.49,1.18,2.8,40,80,40,20,10,50,80,40,70,8.2,2.75,2,3.25,3.2,1.34,1.82,3.6,6.5,1.85,1.85,Estadio Caliente (Tijuana)
1634335200,Oct 15 2021 - 10:00pm,complete,15/10/2021,N/A,Querétaro Women,Toluca Women,N/A,13,1,0.67,1.18,1.12,0,1,1,0,0,0,,64,3,4,1,0,3,0,1,0,0,3,10,7,2,3,8,4,9,12,49,51,1.25,1.16,2.83,67,100,50,33,0,42,67,59,75,5.5,2.84,2.35,3.25,2.7,1.2,1.67,2.61,4.58,1.58,2.25,Estadio La Corregidora (Santiago de Querétaro)
1634349900,Oct 16 2021 - 2:05am,complete,16/10/2021,N/A,Guadalajara Women,Tigres UANL Women,N/A,13,3,3,2.43,2.18,1,1,2,1,0,1,87,32,1,7,1,0,2,0,1,0,0,2,10,12,4,4,6,8,-1,-1,40,60,1.32,1.7,3.15,32,93,76,25,15,49,76,49,93,15.29,1.6,4.5,4.1,1.47,2.56,1.45,2.1,0,0,0,Estadio AKRON (Zapopan)
1634403600,Oct 16 2021 - 5:00pm,complete,16/10/2021,N/A,Cruz Azul Women,Mazatlán W,N/A,13,1.5,0.17,1.39,0.18,2,0,2,1,1,0,"5,48",,8,0,4,0,3,0,2,2,0,3,15,6,10,6,5,0,16,15,61,39,2.2,1.07,2.34,34,92,33,9,9,34,75,34,75,5.17,1.84,1.55,3.7,4.89,0,1.75,0,0,0,0,Instalaciones la Noria Cancha 3 (Ciudad de México)
1634428800,Oct 17 2021 - 12:00am,complete,17/10/2021,N/A,Necaxa Women,Monterrey Women,N/A,13,1.5,2,1.06,1.95,1,6,7,4,0,4,75,"19,26,38,45,46,88",0,2,1,0,2,0,1,0,0,2,6,17,4,10,2,7,10,11,36,64,0.87,2.09,2.52,37,85,61,7,0,30,61,47,86,8.57,4,9,6,1.2,1.16,1.45,2.16,3.6,2,1.74,Estadio Victoria de Aguascalientes (Aguascalientes)
1634490000,Oct 17 2021 - 5:00pm,complete,17/10/2021,N/A,Puebla Women,Atlético San Luis W,N/A,13,1.5,0.17,1.24,0.65,1,1,2,1,0,1,59,3,2,2,1,0,3,0,0,1,0,3,16,13,7,7,9,6,-1,-1,53,47,1.89,1.86,3.17,33,83,59,42,25,17,42,75,84,7.84,2.67,1.77,3.42,3.73,0,1.84,0,0,0,0,Estadio Cuauhtémoc (Puebla)
1634503500,Oct 17 2021 - 8:45pm,complete,17/10/2021,N/A,América Women,Tijuana Women,N/A,13,2.17,1.33,2.1,1.11,2,0,2,0,0,0,"51,79",,8,5,1,0,0,0,0,1,0,0,6,4,5,0,1,4,9,9,54,46,1.29,0.66,2.92,50,84,84,42,0,33,50,59,75,9.33,4.17,1.37,4.28,6.13,1.16,1.57,2.2,4.15,1.8,1.9,Instalaciones Club América Coapa Cancha 5 (Ciudad de México)
1634515200,Oct 18 2021 - 12:00am,complete,18/10/2021,N/A,León Women,Atlas Women,N/A,13,1,1.83,0.82,1.4,0,1,1,0,0,0,,56,1,5,3,0,2,0,0,3,0,2,10,19,4,9,6,10,-1,-1,42,58,1.22,2.19,2.94,45,74,54,37,29,37,74,35,82,12.47,3,4.58,3.63,1.6,1.19,1.66,2.52,4.45,1.74,2.05,Estadio León (Nou Camp) (León de los Aldamas)
1634594400,Oct 18 2021 - 10:00pm,complete,18/10/2021,N/A,Santos Laguna Women,Pumas UNAM Women,N/A,13,1.8,0.83,1.5,0.72,2,0,2,1,1,0,"14,73",,3,3,4,0,2,1,0,4,1,2,7,3,5,0,2,3,7,6,53,47,1.25,0.59,3.02,64,74,57,49,10,37,55,39,65,7.67,2.45,1.8,3.4,3.8,0,1.75,0,0,0,0,TSM Cancha Alterna Campo 5 (Torreón)
1634608800,Oct 19 2021 - 2:00am,complete,19/10/2021,N/A,Juárez W,Pachuca Women,N/A,13,0.17,1,0.47,1.65,1,3,4,2,0,2,87,"16,19,60",3,2,4,1,2,0,1,4,1,1,9,10,5,8,4,2,13,11,36,64,1.2,1.53,3.07,65,92,65,20,20,39,65,55,100,7.73,3.25,5.13,3.85,1.53,0,1.62,0,0,0,0,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1635544800,Oct 29 2021 - 10:00pm,complete,29/10/2021,N/A,Querétaro Women,Cruz Azul Women,N/A,14,0.86,1,1.18,1.11,1,2,3,2,0,2,78,"2,40",8,3,2,0,4,0,0,2,0,4,11,7,5,5,6,2,-1,-1,53,47,1.52,1.15,2.37,44,68,47,23,0,30,61,38,77,7.86,2.21,1.97,3.3,2.95,1.22,1.67,2.6,4.6,1.54,2.3,Estadio La Corregidora (Santiago de Querétaro)
1635555600,Oct 30 2021 - 1:00am,complete,30/10/2021,N/A,Mazatlán W,Atlas Women,N/A,14,0.83,2,0.94,1.4,0,3,3,1,0,1,,"44,63,66",0,10,-1,-1,-1,-1,-1,-1,-1,-1,4,13,2,7,2,6,-1,-1,50,50,0.58,1.68,2.47,38,62,54,23,16,40,62,30,85,8.24,2.47,8,4.45,1.35,0,1.66,0,0,0,0,Estadio de Mazatlán (Mazatlán)
1635613200,Oct 30 2021 - 5:00pm,complete,30/10/2021,N/A,Pumas UNAM Women,Toluca Women,N/A,14,1.67,1,1.72,1.12,2,0,2,1,1,0,"37,78",,3,3,2,0,3,1,1,1,3,1,9,3,3,2,6,1,8,5,59,41,1.06,0.54,2.29,30,77,47,15,0,23,38,54,69,4.53,3.49,1.9,3.5,3.35,0,1.71,0,0,0,0,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1635703200,Oct 31 2021 - 6:00pm,complete,31/10/2021,N/A,Puebla Women,Guadalajara Women,N/A,14,1.43,1.4,1.24,1.71,1,1,2,1,0,1,75,13,3,9,-1,-1,-1,-1,-1,-1,-1,-1,9,29,6,14,3,15,-1,-1,45,55,1.36,3.55,3.03,52,73,49,25,17,10,69,49,76,11.94,1.9,5.8,3.9,1.44,1.19,1.53,2.6,4.6,1.71,2,Estadio Cuauhtémoc (Puebla)
1635807600,Nov 01 2021 - 11:00pm,complete,01/11/2021,N/A,Necaxa Women,Tijuana Women,N/A,14,1.29,1.14,1.06,1.11,1,2,3,3,1,2,37,"29,40",7,6,0,0,1,0,0,0,1,0,10,7,5,4,5,3,10,9,52,48,1.33,1.08,2.65,29,79,57,22,7,29,57,57,79,5.86,3.33,3.95,3.2,1.71,1.29,1.89,3.3,6.5,1.76,1.95,Estadio Victoria de Aguascalientes (Aguascalientes)
1635814800,Nov 02 2021 - 1:00am,complete,02/11/2021,N/A,León Women,Pachuca Women,N/A,14,0.83,1.33,0.82,1.65,1,3,4,0,0,0,87,"52,64,79",4,2,2,0,1,0,1,1,0,1,16,22,7,13,9,9,-1,-1,46,54,1.82,2.7,3.33,58,84,58,42,33,50,75,42,92,10.66,4,3.9,3.4,1.67,1.2,1.64,2.65,4.8,1.6,2.2,Estadio León (Nou Camp) (León de los Aldamas)
1635814800,Nov 02 2021 - 1:00am,complete,02/11/2021,N/A,Monterrey Women,América Women,N/A,14,3,1.83,2.73,1.65,3,1,4,1,0,1,"69,79,81",18,6,4,2,0,0,0,1,1,0,0,18,6,9,3,9,3,-1,-1,54,46,2.28,1.13,2.49,35,92,37,29,0,20,49,62,72,13.42,1.83,1.9,3.35,3.1,1.18,1.59,2.55,4.5,1.52,2.35,Estadio BBVA (Guadalupe)
1635814800,Nov 02 2021 - 1:00am,complete,02/11/2021,N/A,Tigres UANL Women,Juárez W,N/A,14,3,0.67,2.64,0.47,3,0,3,0,0,0,,,8,0,0,0,0,0,0,0,0,0,26,4,11,3,15,1,6,7,71,29,2.94,0.64,3.79,38,100,77,45,22,45,77,69,92,12.11,2.43,1.02,15,35,0,1.23,0,1.91,0,0,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1635822000,Nov 02 2021 - 3:00am,complete,02/11/2021,N/A,Santos Laguna Women,Atlético San Luis W,N/A,14,2,0.29,1.5,0.65,3,1,4,3,3,0,"12,14,36",70,9,0,1,0,0,0,0,1,0,0,21,5,12,4,9,1,-1,-1,52,48,2.61,0.76,3.49,47,85,55,55,23,31,55,61,92,6.81,3.23,1.3,4.5,6.4,0,1.53,2.3,0,0,0,Estadio Nuevo Corona (Torreón)
1636221600,Nov 06 2021 - 6:00pm,complete,06/11/2021,N/A,Atlas Women,América Women,N/A,15,1.67,1.57,2.1,1.65,3,2,5,3,1,2,"6,54,9003","18,20",6,4,1,0,0,1,0,1,1,0,15,9,5,5,10,4,-1,-1,50,50,1.64,1.15,2.22,45,68,47,23,0,9,40,60,77,11.54,2.79,2.5,3.35,2.45,1.18,1.7,2.2,4,1.47,2.45,Estadio Jalisco (Guadalajara)
1636221600,Nov 06 2021 - 6:00pm,complete,06/11/2021,N/A,Cruz Azul Women,Necaxa Women,N/A,15,1.71,0.83,1.39,0.88,1,0,1,1,1,0,22,,3,5,3,0,2,1,0,3,2,1,6,4,4,3,2,1,11,11,49,51,1.02,0.88,2.59,38,68,31,17,17,17,69,38,77,6.19,2.4,1.67,3.8,4.2,1.19,1.55,2.18,4.05,1.58,2.2,Instalaciones la Noria Cancha 3 (Ciudad de México)
1636302600,Nov 07 2021 - 4:30pm,complete,07/11/2021,N/A,Guadalajara Women,Querétaro Women,N/A,15,2.75,0.67,2.43,0.82,0,2,2,1,0,1,,"23,47",7,3,1,0,1,0,1,0,1,0,12,8,2,5,10,3,12,4,60,40,1.53,1.28,2.48,42,78,40,13,13,34,71,42,78,7.42,2.17,1.21,5.4,10,1.14,1.47,2.05,3.75,2.1,1.64,Instalaciones de Verde Valle (Guadalajara)
1636326000,Nov 07 2021 - 11:00pm,complete,07/11/2021,N/A,Atlético San Luis W,Monterrey Women,N/A,15,1.5,2.13,1.29,1.95,0,3,3,2,0,2,,"12,24,55",1,6,2,0,1,0,1,1,1,0,8,19,6,8,2,11,16,7,49,51,1.19,2.41,2.88,65,86,63,29,7,50,79,42,71,8.46,3.5,3.25,3.15,2.07,0,1.85,0,0,0,0,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1636412400,Nov 08 2021 - 11:00pm,complete,08/11/2021,N/A,Toluca Women,León Women,N/A,15,1.33,0.71,1.12,0.76,0,3,3,1,0,1,,"29,68,80",1,1,0,0,1,0,0,0,0,1,13,5,4,4,9,1,12,13,54,46,1.58,0.98,2.36,54,68,37,30,9,31,77,45,68,5.9,2.67,1.72,3.5,4,1.2,1.8,2.8,4.65,1.62,1.95,Estadio Nemesio Díez (Toluca de Lerdo)
1636419600,Nov 09 2021 - 1:00am,complete,9/11/2021,N/A,Pachuca Women,Santos Laguna Women,N/A,15,0.86,2.14,1.6,1.17,4,0,4,1,1,0,"22,61,68,72",,4,4,0,0,1,0,0,0,0,1,14,8,8,4,6,4,-1,-1,52,48,2.11,1.46,2.86,50,72,43,22,22,36,71,36,50,10.14,3.5,2,3.4,3.1,1.16,1.66,2.45,4.1,1.47,2.2,Estadio Hidalgo (Pachuca de Soto)
1636420200,Nov 09 2021 - 1:10am,complete,9/11/2021,N/A,Tigres UANL Women,Pumas UNAM Women,N/A,15,3,0.71,2.64,0.72,2,1,3,1,0,1,"58,84",31,11,1,0,0,1,0,0,0,0,1,11,5,5,2,6,3,7,9,65,35,1.72,0.65,3.12,48,86,59,32,19,40,66,39,73,10.46,2.05,1.1,9,11,0,1.44,2.15,0,0,0,Estadio Universitario de Nuevo León (San Nicolás de los Garza)
1636426800,Nov 09 2021 - 3:00am,complete,9/11/2021,N/A,Tijuana Women,Mazatlán W,N/A,15,1.67,0.14,1.68,0.18,5,0,5,0,0,0,"46,48,70,81,85",,7,1,0,0,1,0,0,0,1,0,16,5,10,5,6,0,-1,-1,51,49,2.25,0.94,2.45,24,92,31,16,7,45,85,32,69,6.71,1.8,1.3,4.6,8,0,1.68,0,0,0,0,Estadio Caliente (Tijuana)
1636427700,Nov 09 2021 - 3:15am,complete,9/11/2021,N/A,Juárez W,Puebla Women,N/A,15,0.14,0.17,0.47,0.53,1,2,3,3,1,2,3,"1,33",6,4,0,0,1,0,0,0,0,1,8,10,4,6,4,4,10,9,50,50,1.31,1.52,2.79,45,85,45,16,9,40,70,37,92,5.43,3.81,2.7,3.2,2.3,0,1.77,0,0,0,0,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1636761600,Nov 13 2021 - 12:00am,complete,13/11/2021,N/A,León Women,Atlético San Luis W,N/A,16,0.71,0.25,0.82,0.65,0,0,0,0,0,0,,,6,2,-1,-1,-1,-1,-1,-1,-1,-1,6,14,3,3,3,11,-1,-1,53,47,0.88,1.38,3.13,47,80,47,47,27,34,54,46,93,7.45,3.42,1.97,3.4,3.35,0,1.62,0,0,0,0,Estadio León (Nou Camp) (León de los Aldamas)
1636768800,Nov 13 2021 - 2:00am,complete,13/11/2021,N/A,Mazatlán W,Toluca Women,N/A,16,0.71,0.88,0.94,1.12,0,1,1,1,0,1,,4502,3,4,-1,-1,-1,-1,-1,-1,-1,-1,5,6,3,2,2,4,-1,-1,49,51,0.9,0.92,2.54,34,80,48,20,7,34,61,40,81,4.29,3.96,4.3,3.4,1.75,0,1.72,0,0,0,0,Estadio de Mazatlán (Mazatlán)
1636826400,Nov 13 2021 - 6:00pm,complete,13/11/2021,N/A,Atlas Women,Pachuca Women,N/A,16,1.86,1.57,2.1,1.65,2,1,3,1,0,1,"619,003",35,8,3,0,0,1,0,0,0,0,1,9,16,6,7,3,9,-1,-1,56,44,1.49,2.07,3.15,65,79,72,43,22,43,64,57,86,9.43,3.1,1.77,3.5,3.71,1.19,1.7,2.6,4.7,1.6,2.2,Estadio Jalisco (Guadalajara)
1636826400,Nov 13 2021 - 6:00pm,complete,13/11/2021,N/A,Pumas UNAM Women,Puebla Women,N/A,16,1.86,0.57,1.72,0.53,0,1,1,0,0,0,,77,5,1,1,0,1,0,0,1,0,1,3,6,0,2,3,4,5,8,56,44,0.62,0.77,2.5,29,79,43,7,7,36,65,29,71,5.85,2.9,1.71,3.4,4.15,3.15,1.98,0,0,0,0,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1636840800,Nov 13 2021 - 10:00pm,complete,13/11/2021,N/A,Necaxa Women,Juárez W,N/A,16,1.13,0.57,1.06,0.47,3,1,4,0,0,0,"49,80,84",76,6,3,3,0,3,1,0,3,3,1,5,14,3,4,2,10,22,17,58,42,1.1,1.61,3,34,94,67,21,7,34,60,54,80,6.8,3.17,1.87,3.45,3.39,0,1.65,0,0,0,0,Estadio Victoria de Aguascalientes (Aguascalientes)
1636844400,Nov 13 2021 - 11:00pm,complete,13/11/2021,N/A,Querétaro Women,Santos Laguna Women,N/A,16,0.75,1.88,1.18,1.17,4,2,6,4,2,2,"9,34,52,57","22,39",5,7,3,0,5,0,0,3,2,3,8,6,7,4,1,2,8,8,47,53,1.25,0.94,3.07,63,88,63,32,13,38,75,44,82,9.76,2.45,2.8,3.55,2.08,1.16,1.51,2.3,4.2,1.52,2.35,Estadio La Corregidora (Santiago de Querétaro)
1636855200,Nov 14 2021 - 2:00am,complete,14/11/2021,N/A,América Women,Tigres UANL Women,N/A,16,2.29,2.67,2.1,2.18,1,1,2,0,0,0,9002,64,5,7,0,0,1,0,0,0,1,0,7,11,2,6,5,5,11,6,39,61,0.99,1.86,3.06,45,100,77,30,0,31,56,52,100,16.07,2.83,5.5,4.05,1.44,0,1.67,2.31,0,0,0,Estadio Azteca (Ciudad de México (D.F.))
1637024400,Nov 16 2021 - 1:00am,complete,16/11/2021,N/A,Monterrey Women,Guadalajara Women,N/A,16,3,1.33,2.73,1.71,2,1,3,1,1,0,"4501,67",79,6,2,2,0,4,0,0,2,1,3,16,17,3,8,13,9,-1,-1,50,50,1.94,2.24,3,50,84,42,34,9,25,83,42,75,13.37,1.25,1.73,3.5,4,1.25,1.81,2.95,5.3,1.65,2.1,Estadio BBVA (Guadalupe)
1637031600,Nov 16 2021 - 3:00am,complete,16/11/2021,N/A,Tijuana Women,Cruz Azul Women,N/A,16,1.86,1.29,1.68,1.11,4,1,5,2,1,1,"11,56,60,79",32,7,3,1,0,1,0,0,1,0,1,15,5,6,3,9,2,8,7,56,44,2.04,0.98,2.5,29,72,50,22,7,29,64,43,71,9.15,2.53,2.1,3.3,3,1.23,1.98,2.74,5.3,1.68,2.05,Estadio Caliente (Tijuana)
1637362800,Nov 19 2021 - 11:00pm,complete,19/11/2021,N/A,Toluca Women,Guadalajara Women,N/A,17,1.14,1.14,1.12,1.71,0,4,4,1,0,1,,"23,57,67,76",4,7,2,0,0,0,1,1,0,0,11,15,5,10,6,5,8,6,44,56,1.55,2.24,2.57,57,64,36,14,14,22,79,43,72,9.43,1.77,4.54,3.6,1.65,1.16,1.53,2.31,4.03,1.6,2.2,Estadio Nemesio Díez (Toluca de Lerdo)
1637424000,Nov 20 2021 - 4:00pm,complete,20/11/2021,N/A,América Women,León Women,N/A,17,2.13,1,2.1,0.76,4,1,5,4,3,1,"1,7,10,70",28,5,1,0,0,3,1,0,0,4,0,16,5,8,5,8,0,14,12,68,32,2.13,0.85,2.94,57,94,69,38,0,25,57,69,94,8.76,3.61,1.21,5.1,7.7,1.1,1.54,1.89,2.91,1.78,1.9,Instalaciones Club América Coapa Cancha 5 (Ciudad de México)
1637431200,Nov 20 2021 - 6:00pm,complete,20/11/2021,N/A,Pumas UNAM Women,Mazatlán W,N/A,17,1.63,0.13,1.72,0.18,4,0,4,4,4,0,"5,14,25,38",,9,1,0,0,1,0,0,0,0,1,21,4,10,4,11,0,8,5,61,39,2.84,0.81,2.38,13,82,38,13,13,32,57,32,75,4.63,2.29,1.3,5.05,8.05,0,1.6,2.18,0,0,0,Estadio Olímpico de Universitario (Ciudad de México (D.F.))
1637449200,Nov 20 2021 - 11:00pm,complete,20/11/2021,N/A,Monterrey Women,Cruz Azul Women,N/A,17,3,1.13,2.73,1.11,5,0,5,4,4,0,"3,20,23,44,68",,3,0,0,0,1,0,0,0,0,1,16,4,10,0,6,4,7,6,60,40,2.22,0.52,2.82,41,82,60,34,7,34,75,48,73,9.92,2.75,1.33,4.83,7.45,1.44,1.59,4.33,8,2,1.73,Estadio BBVA (Guadalupe)
1637449200,Nov 20 2021 - 11:00pm,complete,20/11/2021,N/A,Juárez W,Tijuana Women,N/A,17,0.13,1.38,0.47,1.11,2,4,6,3,1,2,"259,004","28,33,47,63",3,5,0,0,0,0,0,0,0,0,7,6,2,3,5,3,11,15,47,53,1.06,1.39,2.51,51,82,63,19,0,38,63,50,69,6.51,3.28,10,6.3,1.2,0,1.55,1.97,0,0,0,Estadio Olímpico Benito Juárez (Ciudad Juárez)
1637456400,Nov 21 2021 - 1:00am,complete,21/11/2021,N/A,Pachuca Women,Querétaro Women,N/A,17,1.13,1,1.6,0.82,2,0,2,2,2,0,"24,45",,4,6,1,0,2,0,0,1,0,2,8,6,4,3,4,3,-1,-1,50,50,1.06,0.81,2.18,34,67,20,13,7,26,73,34,55,7.21,2.71,1.5,4.18,5.4,1.16,1.57,2.48,4.2,1.64,2.12,Estadio Hidalgo (Pachuca de Soto)
1637517600,Nov 21 2021 - 6:00pm,complete,21/11/2021,N/A,Puebla Women,Atlas Women,N/A,17,1.38,2.13,1.24,1.4,0,4,4,2,0,2,,"11,41,52,90",2,3,2,0,1,0,0,2,0,1,7,8,3,7,4,1,-1,-1,43,57,1.29,1.58,2.63,44,76,57,25,13,13,63,50,82,11.01,2.54,5.7,4.35,1.4,1.22,1.77,2.7,4.85,1.66,2.05,Estadio Cuauhtémoc (Puebla)
1637535600,Nov 21 2021 - 11:00pm,complete,21/11/2021,N/A,Atlético San Luis W,Necaxa Women,N/A,17,1.29,0.71,1.29,0.88,1,1,2,1,1,0,10,70,1,5,0,0,1,0,0,0,1,0,8,6,7,3,1,3,14,14,49,51,1.3,0.98,2.72,43,65,43,29,15,43,79,29,64,5.71,2.86,1.91,3.4,3.4,0,1.83,0,0,0,0,Estadio Alfonso Lastras Ramírez (San Luis Potosí)
1637550000,Nov 22 2021 - 3:00am,complete,22/11/2021,N/A,Santos Laguna Women,Tigres UANL Women,N/A,17,2.14,2.43,1.5,2.18,0,2,2,0,0,0,,,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3.29,50,93,64,43,7,36,71,43,93,14.43,2.53,6.5,5,1.3,0,1.32,1.95,0,0,0,Estadio Nuevo Corona (Torreón)
1638557100,Dec 03 2021 - 6:45pm,complete,03/12/2021,N/A,Cruz Azul Women,Tigres UANL Women,N/A,N/A,1.41,2.76,1.25,2.41,0,4,4,3,0,3,,"4,35,39,90",0,3,0,0,1,0,0,0,0,1,6,14,3,11,3,3,7,9,32,68,0.97,2.38,2.94,38,86,59,24,15,30,71,44,82,12.09,2.18,19.75,9.3,1.08,0,1.32,1.87,0,0,0,Instalaciones La Noria Cancha 1 (Ciudad de México)
1638576000,Dec 04 2021 - 12:00am,complete,04/12/2021,N/A,Santos Laguna Women,Atlas Women,N/A,N/A,1.76,2.12,1.33,1.75,2,2,4,0,0,0,"57,60","52,81",6,3,2,0,1,0,0,2,0,1,13,10,5,4,8,6,-1,-1,42,58,1.5,1.28,3.15,47,77,68,41,18,32,68,50,79,11.03,2.41,2.66,3.5,2.18,1.11,1.56,2.32,4,1.48,2.45,Estadio Nuevo Corona (Torreón)
1638583200,Dec 04 2021 - 2:00am,complete,04/12/2021,N/A,América Women,Guadalajara Women,N/A,N/A,1.82,1.94,1.88,2.07,2,1,3,2,2,0,"10,39",49,3,4,3,0,2,0,0,3,1,1,11,6,6,3,5,3,17,11,46,54,1.4,0.94,3.06,59,88,59,33,15,27,59,62,91,12,2.23,1.9,3.65,3.13,1.15,1.46,2.33,3.6,1.44,2.55,Estadio Azteca (Ciudad de México (D.F.))
1638588600,Dec 04 2021 - 3:30am,complete,04/12/2021,N/A,Tijuana Women,Monterrey Women,N/A,N/A,1.76,2.59,1.39,2.34,1,1,2,1,1,0,7,87,2,5,2,0,0,0,0,2,0,0,8,12,6,6,2,6,-1,-1,44,56,1.05,1.39,3.06,44,88,65,35,15,44,77,53,71,10.03,1.65,4.45,4,1.55,1.22,1.37,2.15,4.65,1.64,2.1,Estadio Caliente (Tijuana)
1638813600,Dec 06 2021 - 6:00pm,complete,06/12/2021,N/A,Atlas Women,Santos Laguna Women,N/A,N/A,2.06,1.72,1.75,1.33,2,1,3,2,1,1,"29,63",32,6,1,1,0,2,1,0,1,2,1,15,8,8,6,7,2,-1,-1,57,43,1.9,1.23,3.2,50,78,70,45,17,31,64,53,81,10.91,2.45,1.53,4.5,4.2,1.11,1.5,2.24,4,1.45,2.5,Estadio Jalisco (Guadalajara)
1638838800,Dec 07 2021 - 1:00am,complete,07/12/2021,N/A,Guadalajara Women,América Women,N/A,N/A,1.83,1.89,2.07,1.88,0,0,0,0,0,0,,,4,8,0,0,0,0,0,0,0,0,7,6,5,2,2,4,2,0,49,51,1.33,0.88,3.06,62,89,62,31,14,31,61,58,92,11.72,2.39,2.07,3.6,2.6,1.17,1.57,2.42,4,1.52,2.35,Estadio AKRON (Zapopan)
