Torneo,timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Reference,ProbH,ProbD,ProbA,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,Result,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,Margin,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,xPHome,xPAway,xGoals,xHG,xAG,HTHG,HTAG,HS,AS,HST,AST,HSM,ASM,HF,AF,HY,AY,HR,AR
A2020,1596938400,Aug 09 2020 - 2:00am,complete,N/A,Guadalajara,Puebla,Jorge Antonio Pérez Durán,0.46,0.462075769,0.281963199,0.255961032,3,1,3,1.6,1.33,A,0,1,1,0,0,0,,63,4,6,1,1,1,0,2,0,1,0,15,16,4,5,11,11,9,13,44,56,1.45,1.58,2.5,50,50,50,50,50,50,50,50,50,3,4,2.05,3.25,3.55,0.025729109,1.34,2.05,3.75,7.25,1.83,1.87,Estadio AKRON (Zapopan),1.695577235,1.023902952,2.540562914,1.488883633,1.051679281,0.645813623,0.453642384,12.68689218,9.805919662,5.319812126,4.095431255,7.367080051,5.710488406,13.0488908,13.71483954,1.56752346,1.951040392,0.083027336,0.131170951
A2020,1596992400,Aug 09 2020 - 5:00pm,complete,N/A,Pumas UNAM,Juárez,Oscar Macias Romo,0.54,0.532312801,0.247027515,0.220659684,3,3,1,1.65,0.59,D,1,1,2,0,0,0,54,65,11,3,2,0,0,2,0,2,2,0,23,8,3,3,20,5,17,10,68,32,2.03,0.9,3.5,100,100,50,50,50,0,100,50,100,12,5,1.8,3.7,4.1,0.023242755,1.24,1.77,2.95,5.45,1.69,2.05,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.915666026,0.822838346,2.635970227,1.68495759,0.951012636,0.726501644,0.420979747,13.33880697,9.253016086,5.991508152,3.977241848,7.347298818,5.275774238,12.59428182,13.57794418,1.42769131,1.940985733,0.0807393,0.127431907
A2020,1597017600,Aug 10 2020 - 12:00am,complete,N/A,Atlético San Luis,Atlas,Fernando Hernández Gómez,0.44,0.439836649,0.277750673,0.282412678,3,1,0,1,1.06,D,1,1,2,2,1,1,35,19,6,11,4,0,2,0,3,1,0,2,15,13,2,3,13,10,19,10,37,63,1.39,1.41,3,100,100,50,50,0,50,100,50,100,8,7,2.15,3.3,3.25,0.02527963,1.27,1.87,3.2,6,1.69,2.05,Estadio Alfonso Lastras Ramírez (San Luis Potosí),1.639545975,1.075842936,2.480764636,1.414097969,1.066666667,0.627120669,0.460095579,12.5696928,9.86955525,5.275425679,4.127933732,7.294267123,5.741621518,12.89724601,13.50705855,1.576522702,1.917165006,0.084385382,0.123366556
A2020,1597183200,Aug 11 2020 - 10:00pm,complete,N/A,Necaxa,Mazatlán,Jorge Antonio Pérez Durán,0.48,0.478835979,0.264550265,0.256613757,4,0.5,1,1.29,0.65,H,1,0,1,1,1,0,43,,4,2,3,0,2,0,1,2,1,1,8,14,2,0,6,14,18,14,41,59,0.96,1.19,2.25,75,100,25,0,0,25,50,50,100,7.5,7,2,3.5,3.6,0.021164021,0,1.9,0,0,0,0,Estadio Victoria de Aguascalientes (Aguascalientes),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
A2020,1597190400,Aug 12 2020 - 12:00am,complete,N/A,Pachuca,León,Eduardo Galván Basulto,0.34,0.344349478,0.281671415,0.373979107,4,1.5,0.5,1.43,1.5,A,0,1,1,0,0,0,,70,2,2,3,1,3,0,1,3,1,2,7,17,2,4,5,13,21,17,45,55,0.84,1.72,1.5,25,50,25,0,0,0,50,25,50,9.5,6,2.7,3.25,2.5,0.026020893,1.28,1.91,3.25,6.25,1.71,2.05,Estadio Hidalgo (Pachuca de Soto),1.338243985,1.374031962,2.522972755,1.22892149,1.294051266,0.5324089,0.565140277,11.41788812,10.76308705,4.831767202,4.66989997,6.586120922,6.093187078,12.68567961,13.02639563,1.648121177,1.857267696,0.096417128,0.113020682
A2020,1597197600,Aug 12 2020 - 2:00am,complete,N/A,Tigres UANL,Puebla,Erick Yair Miranda Galindo,0.68,0.670613939,0.215215679,0.114170382,4,1,3,1.53,1.33,H,2,1,3,2,2,0,"6,8",57,3,6,2,1,0,0,1,2,0,0,6,18,3,8,3,10,11,15,50,50,0.83,1.91,2.5,75,75,25,25,25,25,25,75,100,7.5,5,1.43,4.1,7,0.02868676,1.28,1.91,3.25,6.25,2,1.71,Estadio Universitario de Nuevo León (San Nicolás de los Garza),2.280924043,0.51285767,2.910756501,2.135933806,0.774822695,0.933806147,0.337470449,15.78372352,8.583054627,6.733861835,3.284258211,9.049861688,5.298796416,12.3625,13.90454545,1.353005464,2.018579235,0.066666667,0.121311475
A2020,1597269600,Aug 12 2020 - 10:00pm,complete,N/A,Querétaro,Cruz Azul,Jorge Isaac Rojas Castillo,0.22,0.214307885,0.27472011,0.510972005,4,1,1,1.82,1.77,H,1,0,1,1,1,0,29,,3,16,1,0,2,0,0,1,2,0,6,12,3,6,3,6,15,11,27,73,0.96,2.09,2,100,100,0,0,0,0,0,100,100,12,6,4.2,3.35,1.87,0.023787353,1.31,1.95,3.5,6.7,1.83,1.91,Estadio La Corregidora (Santiago de Querétaro),0.957229095,1.772383034,2.711513583,1.063389392,1.648124191,0.472186287,0.701811125,10.38488784,12.34946871,4.099045346,5.272076372,6.285842493,7.077392341,13.23508353,13.05131265,1.83429229,1.806674338,0.119677791,0.118527043
A2020,1597276800,Aug 13 2020 - 12:00am,complete,N/A,Juárez,Guadalajara,Adonai Escobedo González,0.34,0.345171133,0.302669615,0.352159253,4,3,0,1.41,1.35,A,0,2,2,0,0,0,,"56,66",5,2,2,0,4,1,0,2,1,4,8,7,3,4,5,3,6,13,47,53,1.2,1.11,1.5,0,50,0,0,0,0,50,0,100,8,7,2.7,3.05,2.65,0.025199238,1.42,2.3,4.4,8.75,1.95,1.77,Estadio Olímpico Benito Juárez (Ciudad Juárez),1.338243985,1.374031962,2.522972755,1.22892149,1.294051266,0.5324089,0.565140277,11.41788812,10.76308705,4.831767202,4.66989997,6.586120922,6.093187078,12.68567961,13.02639563,1.648121177,1.857267696,0.096417128,0.113020682
A2020,1597284000,Aug 13 2020 - 2:00am,complete,N/A,Pumas UNAM,Monterrey,Diego Montaño Robles,0.3,0.293316428,0.265711183,0.440972389,4,2,0,1.65,1.39,D,1,1,2,1,1,0,43,62,8,5,4,0,3,0,0,4,1,2,15,11,5,4,10,7,11,7,47,53,1.87,1.59,2.25,50,50,25,25,25,0,25,50,100,13.5,4,3.15,3.45,2.15,0.02414389,1.23,1.74,2.9,5.35,1.62,2.2,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.214244523,1.499396953,2.572640782,1.180509128,1.392131653,0.520967327,0.618471829,11.14920071,11.44404973,4.525727069,4.846532438,6.623473641,6.597517295,12.90081154,13.00360685,1.750214592,1.831402831,0.096525097,0.124410124
A2020,1597284360,Aug 13 2020 - 2:06am,complete,N/A,Tijuana,Atlético San Luis,Marco Antonio Ortíz Nava,0.48,0.476190476,0.261904762,0.261904762,4,2,0,1.59,0.35,A,0,2,2,1,0,1,,"25,51",8,6,2,0,4,0,1,1,3,1,11,8,4,5,7,3,16,19,70,30,1.82,1.23,3.5,75,75,75,75,50,75,75,75,75,8,7.5,2,3.5,3.5,0.023809524,1.29,1.91,3.3,6.35,1.77,2,Estadio Caliente (Tijuana),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
A2020,1597363200,Aug 14 2020 - 12:00am,complete,N/A,Atlas,Toluca,Luis Enrique Santander Aguirre,0.4,0.408743389,0.272468243,0.318788367,4,0,0,1.21,0.55,A,1,2,3,2,1,1,28,"22,57",3,2,2,0,4,0,1,1,2,2,15,8,2,4,13,4,6,14,62,38,1.45,1.03,3.25,100,100,100,25,0,50,100,75,75,12.5,5,2.3,3.35,2.9,0.026039219,1.26,1.83,3.15,5.9,1.67,2.1,Estadio Jalisco (Guadalajara),1.518160356,1.195273037,2.495615534,1.344038264,1.151577269,0.599362259,0.507231523,11.99278846,10.0277535,5.285745954,4.406783418,6.707042507,5.620970078,13.04463691,13.49811237,1.583652618,1.874414645,0.08599404,0.13452533
A2020,1597370400,Aug 14 2020 - 2:00am,complete,N/A,América,Santos Laguna,Fernando Hernández Gómez,0.48,0.473267465,0.254957606,0.271774928,4,3,0.5,2.37,0.8,H,3,1,4,3,3,0,"17,29,31",67,4,3,3,0,1,0,1,2,1,0,17,15,8,5,9,10,18,14,54,46,1.94,1.65,3.5,25,100,75,75,0,25,100,75,100,7,3,2,3.55,3.35,0.026732535,1.2,1.65,2.6,4.7,1.54,2.35,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
A2020,1597458600,Aug 15 2020 - 2:30am,complete,N/A,Puebla,Pachuca,Fernando Guerrero Ramírez,0.3,0.294225903,0.294225903,0.411548194,5,1,1,1.5,1.38,A,0,1,1,0,0,0,,61,2,6,1,0,1,0,0,1,0,1,9,9,2,4,7,5,17,15,41,59,0.92,1.13,2,100,100,0,0,0,0,0,100,100,7,7,3.15,3.15,2.3,0.023234415,1.43,2.3,4.4,8.75,2,1.77,Estadio Cuauhtémoc (Puebla),1.214244523,1.499396953,2.572640782,1.180509128,1.392131653,0.520967327,0.618471829,11.14920071,11.44404973,4.525727069,4.846532438,6.623473641,6.597517295,12.90081154,13.00360685,1.750214592,1.831402831,0.096525097,0.124410124
A2020,1597528800,Aug 15 2020 - 10:00pm,complete,N/A,Guadalajara,Atlético San Luis,César Arturo Ramos Palazuelos,0.5,0.497754171,0.268311608,0.233934221,5,0.5,1.5,1.6,0.35,H,2,1,3,0,0,0,"61,79",69,7,4,1,0,4,1,1,0,2,3,16,12,7,4,9,8,13,16,58,42,1.68,1.27,2,25,50,25,25,25,25,50,25,75,8.5,6.5,1.91,3.4,3.85,0.025806039,1.35,2.1,3.8,7.25,1.87,1.83,Estadio AKRON (Zapopan),1.800193731,0.926851208,2.520207989,1.534270858,0.985937131,0.675135902,0.428672734,12.98669114,9.416704911,5.664571695,4.024208566,7.322119448,5.392496344,12.50816231,13.36963619,1.443801469,1.941019363,0.08413087,0.127531716
A2020,1597536000,Aug 16 2020 - 12:00am,complete,N/A,Cruz Azul,Juárez,Jorge Antonio Pérez Durán,0.7,0.702866511,0.195161726,0.101971762,5,3,1,2.18,0.59,H,3,2,5,2,1,1,"33,48,62","1,87",6,3,3,0,3,0,0,3,1,2,19,11,6,5,13,6,27,14,58,42,2,1.32,2,50,100,0,0,0,0,75,25,100,13,5,1.37,4.5,7.75,0.027060496,1.28,1.91,3.25,6.25,2.15,1.65,Estadio Azteca (Ciudad de México (D.F.)),2.32887431,0.476959221,2.992582603,2.224544842,0.768037761,0.965610249,0.341874579,16.1,8.349350649,7.267810026,3.277044855,8.832189974,5.072305794,11.9587217,13.45006658,1.301526718,1.979643766,0.053435115,0.118320611
A2020,1597543200,Aug 16 2020 - 2:00am,complete,N/A,Mazatlán,Pumas UNAM,Alejandro Funk Villafañe,0.42,0.426436671,0.271844209,0.30171912,5,1.5,3,1.53,1.25,D,0,0,0,0,0,0,,,1,8,2,0,4,0,1,1,0,4,6,10,3,0,3,10,10,17,52,48,0.82,0.85,3.5,100,100,100,25,25,50,100,75,75,7,4.5,2.22,3.38,3.07,0.024013779,0,0,0,0,0,0,Estadio de Mazatlán (Mazatlán),1.578010603,1.135302541,2.488464951,1.396960958,1.091503993,0.60765391,0.47276761,12.29504786,10.04723263,5.29171921,4.258091635,7.003328647,5.789140991,12.77041896,13.41112992,1.556141062,1.911430888,0.084920957,0.13234698
A2020,1597543560,Aug 16 2020 - 2:06am,complete,N/A,Monterrey,Necaxa,Eduardo Galván Basulto,0.6,0.597217004,0.232509248,0.170273749,5,2,0,1.79,0.72,D,1,1,2,0,0,0,59,76,6,4,2,0,2,0,1,1,1,1,20,14,11,5,9,9,18,12,56,44,2.52,1.63,2.5,50,50,50,50,0,50,50,50,100,9.5,6,1.61,3.9,5.15,0.023901009,1.23,1.74,2.9,5.35,1.74,2,Estadio BBVA Bancomer (Guadalupe),2.074979229,0.682206641,2.73100907,1.841836735,0.889172336,0.804822695,0.380992908,14.25174825,8.831668332,6.290126582,3.616202532,7.961621669,5.2154658,12.44489589,13.6206196,1.406084017,2.070980203,0.061323032,0.131337518
A2020,1597597200,Aug 16 2020 - 5:00pm,complete,N/A,Toluca,Tigres UANL,Jorge Isaac Rojas Castillo,0.26,0.258972639,0.254948494,0.486078866,5,3,2,2,1.47,H,3,2,5,2,1,1,"44,57,90'3","40,72",4,4,3,0,2,0,2,1,0,2,11,16,5,6,6,10,9,12,48,52,1.32,1.79,3.25,50,75,75,50,50,75,75,50,75,11,6,3.5,3.55,1.95,0.026741646,1.22,1.73,2.75,5.5,1.65,2.16,Estadio Nemesio Díez (Toluca de Lerdo),1.090531357,1.62894156,2.569449508,1.093693037,1.475756471,0.500182282,0.652205614,10.90557668,12.06463878,4.29201278,5.009584665,6.6135639,7.055054119,12.94865212,13.18934531,1.771446078,1.809436275,0.106004902,0.096813725
A2020,1597622760,Aug 17 2020 - 12:06am,complete,N/A,Santos Laguna,Atlas,Óscar Mejía García,0.58,0.575324036,0.223435221,0.201240742,5,3,0.5,2.09,1.06,D,0,0,0,0,0,0,,,6,2,1,0,1,1,0,1,0,2,18,9,3,5,15,4,13,16,64,36,1.84,1.13,2.5,50,100,25,25,0,50,100,25,75,14.5,7.5,1.67,4.05,4.45,0.023478359,1.2,1.66,2.62,5,1.65,2.15,Estadio Nuevo Corona (Torreón),2.023088914,0.727314805,2.63629993,1.761971502,0.874328428,0.78411215,0.380607477,14.21549938,8.952361226,6.308312129,3.775752437,7.907187249,5.176608789,12.63423959,13.59770603,1.365400162,1.963621665,0.071544058,0.121665319
A2020,1597629600,Aug 17 2020 - 2:00am,complete,N/A,Querétaro,América,Diego Montaño Robles,0.26,0.269582705,0.242131724,0.488285571,5,2,2,1.82,1.63,H,4,1,5,1,1,0,"34,61,67,90'2",58,4,8,3,0,2,1,2,1,2,1,19,13,9,8,10,5,21,12,36,64,2.09,1.69,2,75,75,25,0,0,0,50,50,75,9.5,4,3.4,3.75,1.95,0.024534942,1.28,1.9,3.25,6,1.66,2.1,Estadio La Corregidora (Santiago de Querétaro),1.090531357,1.62894156,2.569449508,1.093693037,1.475756471,0.500182282,0.652205614,10.90557668,12.06463878,4.29201278,5.009584665,6.6135639,7.055054119,12.94865212,13.18934531,1.771446078,1.809436275,0.106004902,0.096813725
A2020,1597716000,Aug 18 2020 - 2:00am,complete,N/A,León,Tijuana,Erick Yair Miranda Galindo,0.66,0.651406152,0.200449578,0.14814427,5,3,0,2.29,0.47,H,2,1,3,1,0,1,"56,75",45'4,3,4,1,0,3,0,0,1,2,1,13,14,6,4,7,10,8,20,61,39,1.56,1.37,2.5,0,50,50,50,0,0,50,50,100,7,6,1.48,4.45,5.8,0.024269523,1.21,1.69,2.75,5,1.8,1.91,Estadio León (Nou Camp) (León de los Aldamas),2.231142483,0.552810921,2.92513369,2.089675031,0.835458659,0.924722336,0.352529823,15.36666667,8.523484848,6.687306502,3.349071207,8.679360165,5.174413641,12.62384615,13.84461538,1.369710468,2.092056422,0.071269488,0.132145509
A2020,1598056200,Aug 22 2020 - 12:30am,complete,N/A,Necaxa,Santos Laguna,Adonai Escobedo González,0.34,0.331529582,0.277417027,0.391053391,6,1.33,0.33,1.29,0.8,H,2,1,3,1,0,1,"61,66",35,5,5,3,0,0,0,1,2,0,0,16,13,6,4,10,9,16,19,54,46,1.69,1.45,2.67,50,84,50,34,0,50,100,17,84,8.67,5.34,2.8,3.3,2.4,0.025613276,1.25,1.8,3.05,5.7,1.65,2.15,Estadio Victoria de Aguascalientes (Aguascalientes),1.338243985,1.374031962,2.522972755,1.22892149,1.294051266,0.5324089,0.565140277,11.41788812,10.76308705,4.831767202,4.66989997,6.586120922,6.093187078,12.68567961,13.02639563,1.648121177,1.857267696,0.096417128,0.113020682
A2020,1598063400,Aug 22 2020 - 2:30am,complete,N/A,Juárez,León,Fernando Hernández Gómez,0.22,0.221063482,0.267016116,0.511920402,6,1.5,1.33,1.41,1.5,D,0,0,0,0,0,0,,,5,2,2,0,4,1,2,0,3,2,12,13,5,6,7,7,16,20,45,55,1.58,1.71,1.25,0,42,0,0,0,0,17,25,84,8.17,5,4.1,3.45,1.87,0.022838957,1.26,1.83,3.1,5.8,1.71,2.05,Estadio Olímpico Benito Juárez (Ciudad Juárez),0.957229095,1.772383034,2.711513583,1.063389392,1.648124191,0.472186287,0.701811125,10.38488784,12.34946871,4.099045346,5.272076372,6.285842493,7.077392341,13.23508353,13.05131265,1.83429229,1.806674338,0.119677791,0.118527043
A2020,1598133600,Aug 22 2020 - 10:00pm,complete,N/A,Atlas,Querétaro,Alejandro Funk Villafañe,0.38,0.382227891,0.286564626,0.331207483,6,0,0,1.21,0.17,H,1,0,1,1,1,0,5,,1,7,4,0,4,0,1,3,2,2,8,13,3,3,5,10,16,17,41,59,0.88,1.46,3,75,75,75,25,25,25,100,50,75,9,5.5,2.45,3.2,2.8,0.025935374,1.31,1.95,3.5,6.7,1.74,2,Estadio Jalisco (Guadalajara),1.464160929,1.247711981,2.490089514,1.33056266,1.159526854,0.590536076,0.500692742,11.79715237,10.31712278,5.063702597,4.467401457,6.73344977,5.849721324,12.89644195,13.34344569,1.614438212,1.903202461,0.09372173,0.116699837
A2020,1598140800,Aug 23 2020 - 12:00am,complete,N/A,Tigres UANL,Pumas UNAM,Jorge Antonio Pérez Durán,0.62,0.612967888,0.23243547,0.154596642,6,2,2,1.53,1.25,D,1,1,2,0,0,0,77,90'1,6,6,1,0,4,0,0,1,1,3,9,9,4,3,5,6,11,20,55,45,1.12,1.03,2,75,75,50,0,0,25,50,50,75,8,6.5,1.57,3.9,5.6,0.023974787,1.21,1.69,2.75,5,1.71,2.05,Estadio Universitario de Nuevo León (San Nicolás de los Garza),2.123438891,0.639251413,2.736666667,1.868148148,0.868518519,0.813333333,0.389259259,14.53422724,8.788285109,6.300795372,3.681851048,8.233431868,5.106434061,12.32150615,13.33743664,1.346101231,1.995212038,0.061559508,0.132010944
A2020,1598148000,Aug 23 2020 - 2:00am,complete,N/A,América,Monterrey,Fernando Guerrero Ramírez,0.4,0.408079571,0.254987103,0.336933326,6,3,0.5,2.37,1.39,A,1,3,4,2,0,2,75,"27,34,79",6,3,1,1,1,2,0,2,1,2,14,10,5,7,9,3,10,15,56,44,1.57,1.25,2.75,50,75,50,50,0,25,75,25,100,9,4.5,2.3,3.55,2.75,0.026703038,1.19,1.62,2.6,4.6,1.53,2.35,Estadio Azteca (Ciudad de México (D.F.)),1.518160356,1.195273037,2.495615534,1.344038264,1.151577269,0.599362259,0.507231523,11.99278846,10.0277535,5.285745954,4.406783418,6.707042507,5.620970078,13.04463691,13.49811237,1.583652618,1.874414645,0.08599404,0.13452533
A2020,1598221800,Aug 23 2020 - 10:30pm,complete,N/A,Toluca,Guadalajara,Marco Antonio Ortíz Nava,0.36,0.358759918,0.296725178,0.344514904,6,3,1.5,2,1.35,H,1,0,1,0,0,0,60,,2,6,3,0,2,0,0,3,0,2,14,21,5,4,9,17,12,13,46,54,1.52,2.03,3.5,50,100,50,50,50,50,75,75,100,8,7.5,2.6,3.1,2.7,0.025855467,1.29,1.91,3.3,6.35,1.69,2.05,Estadio Nemesio Díez (Toluca de Lerdo),1.402386462,1.30932659,2.511035053,1.269326095,1.241708958,0.565864023,0.551581681,11.49400826,10.5072314,4.923879041,4.629614181,6.570129224,5.877617224,12.7987395,12.98844538,1.604928297,1.79196122,0.088870935,0.116946072
A2020,1598229300,Aug 24 2020 - 12:35am,complete,N/A,Atlético San Luis,Cruz Azul,Óscar Mejía García,0.2,0.194831616,0.245321666,0.559846718,6,1,0.5,1,1.77,A,1,3,4,3,1,2,45,"23,38,85",7,2,0,0,3,0,0,0,2,1,12,9,2,4,10,5,15,10,55,45,1.25,1.28,1.75,75,75,0,0,0,25,75,25,50,15.5,5.5,4.55,3.7,1.71,0.024948604,1.25,1.8,3.05,5.7,1.77,1.95,Estadio Alfonso Lastras Ramírez (San Luis Potosí),0.890402681,1.848240697,2.70650954,1.01010101,1.69640853,0.440449438,0.746067416,10.26507277,13.02390852,4.048319328,5.606092437,6.216753437,7.417816087,13.22362869,12.78586498,1.844221106,1.798994975,0.120603015,0.116582915
A2020,1598234760,Aug 24 2020 - 2:06am,complete,N/A,Tijuana,Puebla,Diego Montaño Robles,0.48,0.488742482,0.288421969,0.222835549,6,1.33,2,1.59,1.33,H,1,0,1,1,1,0,34,,8,4,1,0,5,2,0,1,0,7,16,5,2,2,14,3,18,16,56,44,1.43,0.79,2.5,50,67,50,33,17,50,67,33,84,8.33,3.66,1.95,3.2,4.05,0.024078031,1.38,2.2,4.1,8,1.95,1.8,Estadio Caliente (Tijuana),1.743992017,0.978039373,2.527192982,1.510877193,1.016315789,0.673508772,0.444210526,12.80980392,9.687254902,5.649116961,4.137954015,7.160686961,5.549300887,12.9029029,13.75508842,1.528735632,1.966475096,0.08844189,0.134099617
A2020,1598321100,Aug 25 2020 - 2:05am,complete,N/A,Pachuca,Mazatlán,César Arturo Ramos Palazuelos,0.52,0.52074631,0.25090504,0.228348649,6,1,0.5,1.43,0.65,H,4,3,7,3,2,1,"16,21,67,90'2","37,48,86",9,7,3,0,3,0,1,2,2,1,21,13,9,6,12,7,14,11,53,47,2.24,1.5,1.59,42,42,17,0,0,0,42,42,59,6,7.17,1.8,3.5,3.8,0.034809245,0,1.8,0,0,0,0,Estadio Hidalgo (Pachuca de Soto),1.861483017,0.870798516,2.596740358,1.625948039,0.970792319,0.714331827,0.430116204,13.39951055,9.425206485,5.762842202,3.937557675,7.636668351,5.487648811,12.46042053,13.44897959,1.462202381,2.01547619,0.077380952,0.137540935
A2020,1598661000,Aug 29 2020 - 12:30am,complete,N/A,Puebla,Toluca,Eduardo Galván Basulto,0.32,0.327030374,0.288653181,0.384316446,7,0.5,1,1.5,0.55,H,4,1,5,3,2,1,"31,40,81,90",20,2,13,1,0,2,0,1,0,1,1,15,17,7,7,8,10,11,14,43,57,1.64,1.98,2.42,75,75,50,17,0,50,50,42,84,6.83,4.67,2.85,3.2,2.45,0.023846819,1.33,2,3.65,7,1.8,1.95,Estadio Cuauhtémoc (Puebla),1.274681051,1.439248224,2.531345428,1.210167056,1.321178373,0.531356694,0.556334232,11.21109011,11.01700787,4.679233227,4.708080485,6.53185688,6.308927389,12.72547771,13.06847134,1.69023569,1.805019896,0.10590756,0.114172023
A2020,1598668500,Aug 29 2020 - 2:35am,complete,N/A,Mazatlán,Tigres UANL,Óscar Mejía García,0.26,0.261734997,0.270647653,0.46761735,7,1.33,1.33,1.53,1.47,D,1,1,2,0,0,0,90'7,77,7,7,1,0,2,0,0,1,0,2,11,14,3,3,8,11,14,16,47,53,1.19,1.45,2.67,50,67,67,33,33,67,67,33,50,8.34,3.67,3.4,3.3,2,0.03238265,0,1.75,0,0,0,0,Estadio de Mazatlán (Mazatlán),1.090531357,1.62894156,2.569449508,1.093693037,1.475756471,0.500182282,0.652205614,10.90557668,12.06463878,4.29201278,5.009584665,6.6135639,7.055054119,12.94865212,13.18934531,1.771446078,1.809436275,0.106004902,0.096813725
A2020,1598745600,Aug 30 2020 - 12:00am,complete,N/A,Atlético San Luis,América,Jorge Antonio Pérez Durán,0.32,0.327368275,0.270608729,0.402022997,7,0.67,1.33,1,1.63,A,1,2,3,2,1,1,5,"31,49",9,4,2,0,1,0,0,2,0,1,12,18,3,5,9,13,17,15,55,45,1.37,1.8,3,100,100,50,33,17,34,84,34,84,11.33,4.33,2.85,3.4,2.35,0.023508918,1.22,1.71,2.8,5.1,1.59,2.25,Estadio Alfonso Lastras Ramírez (San Luis Potosí),1.274681051,1.439248224,2.531345428,1.210167056,1.321178373,0.531356694,0.556334232,11.21109011,11.01700787,4.679233227,4.708080485,6.53185688,6.308927389,12.72547771,13.06847134,1.69023569,1.805019896,0.10590756,0.114172023
A2020,1598745600,Aug 30 2020 - 12:00am,complete,N/A,Guadalajara,Pachuca,Fernando Hernández Gómez,0.4,0.390589879,0.296503858,0.312906263,7,1.33,2,1.6,1.38,D,0,0,0,0,0,0,,,2,6,3,0,3,0,1,2,1,2,7,11,3,0,4,11,10,12,49,51,1.02,1.02,1.42,42,42,17,0,0,0,0,42,84,8.67,4.17,2.4,3.1,2.95,0.026076788,1.38,2.2,4.1,8,1.87,1.83,Estadio AKRON (Zapopan),1.518160356,1.195273037,2.495615534,1.344038264,1.151577269,0.599362259,0.507231523,11.99278846,10.0277535,5.285745954,4.406783418,6.707042507,5.620970078,13.04463691,13.49811237,1.583652618,1.874414645,0.08599404,0.13452533
A2020,1598752800,Aug 30 2020 - 2:00am,complete,N/A,Cruz Azul,Necaxa,Marco Antonio Ortíz Nava,0.62,0.628652586,0.228222372,0.143125042,7,3,0.5,2.18,0.72,H,3,0,3,1,1,0,"36,51,59",,6,4,2,0,1,0,1,1,0,1,15,8,6,2,9,6,13,10,54,46,1.51,0.87,2.25,42,75,17,17,17,17,50,42,100,9.5,4.5,1.53,3.95,5.95,0.024942185,1.22,1.71,2.8,5.15,1.77,1.95,Estadio Azteca (Ciudad de México (D.F.)),2.123438891,0.639251413,2.736666667,1.868148148,0.868518519,0.813333333,0.389259259,14.53422724,8.788285109,6.300795372,3.681851048,8.233431868,5.106434061,12.32150615,13.33743664,1.346101231,1.995212038,0.061559508,0.132010944
A2020,1598806800,Aug 30 2020 - 5:00pm,complete,N/A,Pumas UNAM,Tijuana,Jorge Isaac Rojas Castillo,0.46,0.46241574,0.264465935,0.273118325,7,1.67,0,1.65,0.47,H,3,0,3,1,1,0,"38,57,90'6",,6,2,4,0,3,0,2,2,1,2,18,7,7,2,11,5,14,14,46,54,1.87,0.89,3.25,75,100,67,42,17,0,84,84,100,11.17,6.67,2.05,3.45,3.35,0.025389138,1.32,2,3.55,6.85,1.8,1.91,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),1.695577235,1.023902952,2.540562914,1.488883633,1.051679281,0.645813623,0.453642384,12.68689218,9.805919662,5.319812126,4.095431255,7.367080051,5.710488406,13.0488908,13.71483954,1.56752346,1.951040392,0.083027336,0.131170951
